TargetID	Gene_Symbol	Chr	Adipose - Subcutaneous	Adipose - Visceral (Omentum)	Brain - Cerebellar Hemisphere	Brain - Cerebellum	Brain - Cortex	Brain - Frontal Cortex (BA9)	Brain - Hippocampus	Brain - Hypothalamus	Brain - Nucleus accumbens (basal ganglia)	Brain - Putamen (basal ganglia)	Brain - Spinal cord (cervical c-1)	Brain - Substantia nigra	Adrenal Gland	Breast - Mammary Tissue	Cells - EBV-transformed lymphocytes	Cells - Transformed fibroblasts	Cervix - Ectocervix	Cervix - Endocervix	Colon - Sigmoid	Colon - Transverse	Esophagus - Gastroesophageal Junction	Esophagus - Mucosa	Esophagus - Muscularis	Artery - Aorta	Fallopian Tube	Heart - Atrial Appendage	Heart - Left Ventricle	Kidney - Cortex	Liver	Lung	Minor Salivary Gland	Muscle - Skeletal	Nerve - Tibial	Ovary	Artery - Coronary	Pancreas	Pituitary	Prostate	Skin - Not Sun Exposed (Suprapubic)	Skin - Sun Exposed (Lower leg)	Small Intestine - Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Artery - Tibial	Uterus	Vagina	Whole Blood	Bladder	Brain - Amygdala	Brain - Anterior cingulate cortex (BA24)	Brain - Caudate (basal ganglia)
ENST00000004103.3	ENSG00000002933.3	7	0.842010164839	0.982944455525	0.163815604751	0.275720343335	0.560785331734	0.4927000387	0.544963871914	0.657578335539	0.714368827723	0.675821219266	0.737386441153	0.765391575787	0.595021655742	0.92077626851	0.0	0.28551890395	0.891338233414	0.923292161496	0.835461761668	1.02263031262	0.718976910644	0.525516389064	0.696264888889	0.491216980528	0.923552467356	0.927964120017	0.435188123027	1.24629868088	1.61254854308	0.947186012183	0.611942523602	0.150085758301	1.03329199643	1.20564855751	0.816484503097	0.496915955133	0.399101494758	0.59365111369	0.601380372835	0.563238477228	1.21304730401	0.881781783978	0.669965327039	0.195279100347	0.52710159614	0.353605815936	0.553628076767	0.890144791479	0.307928833044	0.809908222335	0.726823847291	0.599518471692	0.679973964673
ENST00000004531.10	ENSG00000003989.12	8	0.662791731466	0.544658779236	0.0	0.0792380625257	0.212722922365	0.170532105646	0.131704937234	0.112701036549	0.132551043091	0.149139022601	0.227409746789	0.0870626763076	0.24644835336	0.411979133327	0.0	0.214609594084	0.455770834842	0.797795507501	0.222537255194	0.140546261941	0.285711422448	0.264691377165	0.245291516144	0.266033021117	0.744643000364	0.0	0.0	0.162549662844	0.0	0.268724426793	0.165070929945	0.0	0.642045258086	0.541424967128	0.453906227486	0.351442622481	0.129177651111	0.241730840871	0.152839127825	0.259698020631	0.183981895731	0.112156088065	0.184451509109	0.503297096254	0.459451746817	0.658601197844	0.399546528975	0.233627611289	0.0	0.194958399428	0.169939314407	0.179984803562	0.181274632515
ENST00000004982.3	ENSG00000004776.7	19	2.72742381359	2.81480299816	0.98229498287	1.05422036525	1.58472739123	1.54845386285	1.28950701857	1.48125691271	1.50666739572	1.69507417669	1.74958409263	1.75978520919	2.59767443471	2.55920133667	0.273768426458	1.96670199331	2.89243369339	2.9817563564	2.88083375108	2.19178754929	2.68507819592	1.63957541242	2.56662562764	2.63965765781	2.76046357387	2.46122051799	2.93956656251	1.81694108415	1.28090815415	2.06455910827	1.46173727809	3.12001730499	2.26461338266	2.66827580629	2.78344106946	1.46691589402	1.20212225474	2.37709281554	1.40067279343	1.53332721881	1.64453323051	1.08992589011	1.71540383751	1.79092969114	1.94676258624	2.68508083719	2.63227265957	2.44908349334	0.254919135201	2.6569048404	1.51823582133	1.35695369533	1.69995214436
ENST00000005082.9	ENSG00000005801.12	11	0.614590598488	0.633506126467	0.798693451377	0.724612604044	0.522231035078	0.465458763356	0.435293138127	0.483129842462	0.458762605798	0.32872852997	0.554968497014	0.433787269339	0.577846902912	0.673612716563	1.00391549284	0.77185135605	0.553629918055	0.771179449267	0.469233479598	0.610745432369	0.448114751213	0.567558995598	0.453928217706	0.38624052721	0.626416187381	0.374761480858	0.296344053617	0.566786976992	0.415705685621	0.627803654161	0.691961307088	0.544975930524	0.577909136439	0.505508801578	0.471607193549	0.511364302865	0.595568414527	0.705951680579	0.637584563943	0.574177513483	0.726275853819	0.711758760431	0.555422041916	0.282772494661	0.615434375828	0.363163696516	0.574561940762	0.611714531901	0.227263340399	0.738572395957	0.382193656601	0.476577454678	0.420385206896
ENST00000005178.5	ENSG00000004799.7	7	2.51810737432	2.47293344016	0.611914185732	0.677430644472	1.15814332393	1.13821633178	1.3541048755	1.27906173699	1.37121126666	1.28626081352	1.64178467863	1.46086928959	2.3009439382	2.53256070469	0.166585358148	0.385255285182	2.02007232386	1.96482483532	2.32467934871	2.00935152637	2.29806600473	1.44808438452	2.22375686239	1.79367218977	2.25015283376	2.10308312806	2.26007033875	1.65133624188	1.61589994191	2.02800941162	1.63795524575	3.03815681468	2.29031308312	2.21436018523	2.29325084599	2.02161648844	1.52187066445	1.87367078053	1.63596292805	1.75258280847	2.15591555914	2.00896208548	1.88297334825	1.0991054394	1.76165625184	1.9956827083	1.79417169119	1.72662053332	0.632410215756	2.40166668862	1.40701930464	1.15284146381	1.40794257537
ENST00000005180.4	ENSG00000006606.4	7	0.32688416367	0.362153613475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.439373278727	0.285813578138	0.0	0.225258183067	0.399432502274	0.350739617274	0.123932288168	0.097550727168	0.205265550755	0.194765671188	0.16837165543	0.186063812915	0.394465559862	0.266150122811	0.0606599105628	0.260111620329	0.0	0.246667110664	0.0	0.0	0.831447921997	1.02388734142	0.387881866574	0.0	0.922404521903	0.103978321865	0.27020361508	0.255675970227	0.149447024078	0.0815850959951	0.0910314030369	0.233749962067	0.109436120856	0.159734702926	0.245747024887	0.491048544149	0.0	0.302383101508	0.0	0.0	0.0
ENST00000005226.7	ENSG00000006611.11	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375472599254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0732841183091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.404988492096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000005257.2	ENSG00000006451.3	7	1.38839603419	1.35555122208	1.2233006073	1.16076061372	1.23943613137	1.35592364691	1.3646459762	1.35136965451	1.39135881413	1.33610745223	1.53338582456	1.44557207363	1.48856767903	1.35685185646	1.37004150468	1.55377346977	1.4057217824	1.33743038724	1.24184893706	1.34455864843	1.25106681437	1.69836643019	1.25622668684	0.9926826708	1.21084513227	1.06990550623	1.07531666131	1.15021113048	0.932989386106	1.55523977909	1.23582008376	0.993299653911	1.37462427113	1.23029247055	1.16192566752	0.950054261736	1.15458804274	1.12183908662	1.33890264737	1.34609578424	1.27975235528	1.18902276988	1.16557676216	1.10210934369	1.1871028075	1.07188103921	1.2631965343	1.38629906314	0.696644570261	1.2424626121	1.33429929836	1.30868707314	1.32058935209
ENST00000005259.4	ENSG00000075790.6	7	1.12448992723	1.05738368266	0.591743135092	0.583067445234	0.937825228212	1.04607443902	0.760229279308	0.881780550158	0.750630412144	0.672068287943	0.949685031473	0.844672409046	0.776014485145	1.05444203831	0.502030732912	0.9661547594	1.25275496897	1.27817235472	1.11034714465	0.878746183008	1.11400551878	0.827749046674	1.12079408244	1.32747484248	1.04851084783	1.03855438789	1.06972231517	0.654382498551	0.595118861045	0.97249231168	0.728586939619	0.853875776466	0.94826304472	0.94322950554	1.26372121509	0.565688587515	0.793964765692	0.97994849933	0.706654273657	0.71501193797	0.644608917485	0.726661103599	0.705824812119	1.28931213453	1.24272911823	1.21839326216	1.21027235853	1.13640699009	0.157175307315	0.989735797179	0.796119899673	0.927828074977	0.752300342421
ENST00000005260.8	ENSG00000006453.9	7	0.800889805137	0.840678270634	0.133114945045	0.176168556594	0.239671654577	0.205958714615	0.253898015678	0.268953851926	0.20582557788	0.23821501836	0.312365467641	0.30847028844	1.3207949159	1.01443959162	0.747418854353	0.531562157275	0.680986670886	0.595687643977	0.463199056134	1.50985553555	0.453767388515	1.40646852176	0.501152687133	0.27639900886	0.72940401483	0.447582422699	0.525077252236	1.09888934187	1.32121037439	1.25097122299	1.40463276619	0.41191847905	0.550742645493	0.371703315158	0.414678261569	1.26540495086	1.29644188795	1.58220281674	1.3468024655	1.27942386272	1.40661680509	0.585307738745	1.6905821557	1.06088687104	1.29783067079	0.2225627505	0.602110366566	1.27702701801	0.188163508366	1.12569123779	0.225093808965	0.21719785591	0.24441641914
ENST00000005284.3	ENSG00000006116.3	16	0.0	0.0	0.173776973359	0.201893684149	1.342336941	1.3730665134	1.05869392142	0.516276187995	1.15148593265	0.960564428535	0.0886834864137	0.288725301946	0.0	0.0	0.00266683119844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00275250335073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064636710917	0.0	0.0	0.0	0.0	0.0	0.0	1.04569203786	1.24591461223	1.11731164007
ENST00000005286.4	ENSG00000006118.10	11	0.269708783673	0.420567787833	1.04815704922	1.06155252117	1.18630012642	1.24729460704	0.926584854752	1.05912039748	1.11096139481	1.04958972821	0.719360708609	0.998061157256	0.625754136357	0.409770355718	0.328181789827	0.737946234008	0.400230797987	0.459886216977	0.369768396055	0.299433876146	0.312787944642	0.586795413486	0.305798118908	0.333613695631	0.445731706593	0.302007445584	0.248691985635	0.433223007543	0.0	0.408280672563	0.798384394495	0.118459857139	0.648810937627	0.675951292039	0.326879208421	0.243865397654	0.656820466519	0.396754336833	0.32853046216	0.320787902807	0.30722395662	0.310280530665	0.772355597977	0.394243569304	0.288593036364	0.138466253857	0.452600702797	0.39023402911	0.0	0.268900998638	1.1010364244	1.24339730416	1.17784749346
ENST00000005340.5	ENSG00000004975.7	17	0.78776791407	0.70036601276	0.725170740844	0.786298867314	0.613654970164	0.479852983212	0.485981531128	0.501846649841	0.556344118661	0.481391026092	0.607077076225	0.542262470458	0.879120433368	0.821270558877	0.824761279392	0.810264897641	1.02781154985	0.87369020526	0.872549466403	0.785066885891	0.872990482341	0.838589142804	0.861015516346	0.803355311209	0.931714659669	0.651647547981	0.515024581459	0.754571303625	0.469166251738	0.783020055803	0.840750154846	0.574804243287	0.842723008795	1.0445465021	0.783014151189	0.575375382685	0.988217986614	0.924810854407	0.898570093008	0.935441965597	0.768536636329	0.76754057791	0.67603893179	0.886505501049	0.835998969552	0.858591885832	1.03241425589	0.927796623269	0.403089793325	0.929094309808	0.469875955829	0.497181759321	0.55544114088
ENST00000005374.6	ENSG00000006625.13	7	0.387480698088	0.470234326345	0.158151928872	0.135913361137	0.260697817669	0.307270161064	0.207346328132	0.204800709791	0.131951795019	0.155709127456	0.154000123804	0.184024432975	0.317450714899	0.419640586808	0.343931201848	0.28346247293	0.327393414394	0.160550460083	0.186286305074	0.246643771428	0.204762263319	0.508921057284	0.16611767655	0.162907013824	0.274193120158	0.107567090802	0.0	0.245856313794	0.153639892237	0.198210578626	0.353381252171	0.0	0.282245805668	0.155277115196	0.271363619665	0.213914948122	0.170670874489	0.317115245407	0.467986325074	0.445864235117	0.244370033403	0.22927194465	0.184570776703	0.21062487696	0.217449988954	0.161073240304	0.17919605254	0.317722592486	0.0	0.290884550883	0.198044727307	0.280747945609	0.139397003826
ENST00000005386.3	ENSG00000005175.5	12	0.584920313764	0.5324804706	0.333364438276	0.204913202424	0.324994940105	0.376786569567	0.260238284534	0.348394975263	0.309083975555	0.289962445669	0.41725839643	0.40388835442	0.63970666856	0.594180984867	0.936485556449	0.85880402309	0.846186272859	0.469749136722	0.664095191274	0.564801882749	0.514411997818	0.570721409536	0.563469456589	0.527310604467	0.779278097577	0.549465505117	0.506917032678	0.466443235374	0.220953615421	0.430614647956	0.606775061605	0.774871874334	0.503639711434	0.760856862195	0.587374958227	0.394445551627	0.511805715548	0.480656925281	0.462668651962	0.508134836517	0.483104933667	0.561282887914	0.495046764625	0.673662718517	0.588332783965	0.612297575994	0.561372017489	0.557309255386	0.280355020028	0.821084983461	0.378609886373	0.399067793358	0.434157566545
ENST00000005558.4	ENSG00000006652.9	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.206885216474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000005756.4	ENSG00000007001.8	2	0.0	0.0	0.147164451625	0.186266507775	0.289612801807	0.292746435311	0.206175507521	0.164520720863	0.325492059761	0.149234204896	0.0755630190429	0.132422039199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33327079437	0.247060043107	0.0	0.0	0.0	0.0	0.0392959115329	0.0	0.0	0.0388481762207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252327424647	0.279289774173	0.185250260752
ENST00000005995.3	ENSG00000007038.6	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00740934014987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45464224786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000006015.3	ENSG00000005073.5	7	0.521242971381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174285477494	0.0959689906459	0.0	0.916705468578	1.34003869051	1.72049991312	1.2656390428	1.12566884041	0.0	0.0	0.0	0.0	0.011027065537	0.0	0.0	0.40460741218	0.0	0.0	0.0	0.540549687801	0.641537871179	0.0	0.0	0.0	0.0	1.25883188929	0.20424992241	0.268883929377	0.0693825893766	0.0	0.0	0.0	0.0	0.898623861811	1.77736564709	1.02972326163	0.0	1.28852277623	0.0	0.0	0.0
ENST00000006053.6	ENSG00000006210.6	16	1.69529262604	1.58789878201	0.766167520437	0.867436490973	1.37897868183	1.70482314012	1.15003935483	1.44747536456	1.50651894043	1.25572964889	0.959533917859	1.15264514502	0.637546164115	1.89171678848	0.023035208629	0.0	1.27484012332	1.39241150866	1.14308756192	0.888323847338	1.32577082876	0.978344079813	1.37154822191	1.80137901114	1.35785333775	1.12809599515	1.08410080394	1.48227639298	0.779918990245	1.78948129576	1.77426828102	0.826214279168	1.29946112972	0.656301879581	1.71825890604	0.834318826468	0.973556069306	1.5897355299	1.16611820184	1.35413839675	0.982435748533	0.310722196962	0.933173551172	0.865164556095	1.44578434364	1.73810046455	1.26501590109	1.24806071058	0.0	1.42764073	1.14414885797	1.44185146211	1.31778362608
